thread_id,event_name,split,observation_ratio,observed_reply_count,forecast_reply_count,observed_neg_ratio,observed_neu_ratio,observed_pos_ratio,future_neg_ratio,future_neu_ratio,future_pos_ratio,observed_majority_sentiment,future_majority_sentiment,future_neg_bucket,reply_count,node_count,edge_count,root_children,avg_depth,max_depth,branching_factor,leaf_ratio,observed_time_span_seconds,direct_to_source_ratio
500363740311982081,ferguson,train,0.3,6,14,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",6.0,6.0,5.0,5.0,0.8333333134651184,1.0,5.0,0.8333333134651184,288.0,0.8333333333333334
500371149713178625,ferguson,train,0.3,6,15,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.06666666666666667,neutral,neutral,"[0.1,0.3)",6.0,6.0,5.0,5.0,0.8333333134651184,1.0,5.0,0.8333333134651184,178.0,0.8333333333333334
500377145349521411,ferguson,train,0.3,4,10,0.25,0.75,0.0,0.1,0.8,0.1,neutral,neutral,"[0.1,0.3)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,259.0,1.0
500377906305327104,ferguson,train,0.3,4,12,0.0,1.0,0.0,0.08333333333333333,0.75,0.16666666666666666,neutral,neutral,"[0.0,0.1)",4.0,4.0,3.0,2.0,1.0,2.0,1.5,0.5,373.0,0.5
500378223977721856,ferguson,train,0.3,5,12,0.0,1.0,0.0,0.25,0.75,0.0,neutral,neutral,"[0.1,0.3)",5.0,5.0,4.0,4.0,0.800000011920929,1.0,4.0,0.800000011920929,269.0,0.8
500378522788315137,ferguson,train,0.3,6,15,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.2,0.8,0.0,neutral,neutral,"[0.1,0.3)",6.0,6.0,5.0,5.0,0.8333333134651184,1.0,5.0,0.8333333134651184,1108.0,0.8333333333333334
500381163866062848,ferguson,train,0.3,2,6,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,negative,neutral,"[0.1,0.3)",2.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,737.0,0.5
500389488217309184,ferguson,train,0.3,11,26,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.11538461538461539,0.8076923076923077,0.07692307692307693,neutral,neutral,"[0.1,0.3)",11.0,11.0,10.0,9.0,1.0,2.0,5.0,0.8181818127632141,455.0,0.8181818181818182
500391222075076610,ferguson,train,0.3,15,38,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.0,0.9473684210526315,0.05263157894736842,neutral,neutral,"[0.0,0.1)",15.0,15.0,14.0,5.0,2.0,5.0,1.75,0.46666666865348816,674.0,0.3333333333333333
500394061887709184,ferguson,train,0.3,4,11,0.25,0.75,0.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,neutral,neutral,"[0.1,0.3)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,2060.0,1.0
500413818368184321,ferguson,train,0.3,5,14,0.0,0.8,0.2,0.07142857142857142,0.8571428571428571,0.07142857142857142,neutral,neutral,"[0.0,0.1)",5.0,5.0,4.0,4.0,0.800000011920929,1.0,4.0,0.800000011920929,582.0,0.8
580319078155468800,germanwings-crash,train,0.3,9,23,0.0,1.0,0.0,0.17391304347826086,0.782608695652174,0.043478260869565216,neutral,neutral,"[0.1,0.3)",9.0,10.0,9.0,9.0,1.0,1.0,9.0,0.8999999761581421,230.0,1.0
580319184652890113,germanwings-crash,train,0.3,2,7,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.0,neutral,neutral,"[0.1,0.3)",2.0,3.0,2.0,1.0,1.5,2.0,1.0,0.3333333432674408,66.0,0.5
580320684305416192,germanwings-crash,train,0.3,1,3,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,neutral,neutral,"[0.3,0.6)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580321156508577792,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580322453928431617,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580323060533764097,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580324027715063808,germanwings-crash,train,0.3,1,2,1.0,0.0,0.0,1.0,0.0,0.0,negative,negative,"[0.6,1.0]",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580325090367315968,germanwings-crash,train,0.3,15,37,0.0,1.0,0.0,0.05405405405405406,0.8918918918918919,0.05405405405405406,neutral,neutral,"[0.0,0.1)",15.0,16.0,15.0,8.0,1.7999999523162842,4.0,2.5,0.625,1105.0,0.4
580326222107951104,germanwings-crash,train,0.3,3,8,0.0,0.6666666666666666,0.3333333333333333,0.125,0.625,0.25,neutral,neutral,"[0.1,0.3)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,1912.0,1.0
580331561398108160,germanwings-crash,train,0.3,4,10,0.0,1.0,0.0,0.1,0.8,0.1,neutral,neutral,"[0.1,0.3)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,171.0,1.0
580332109782466561,germanwings-crash,train,0.3,2,7,0.0,0.5,0.5,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,19.0,1.0
580333763512705025,germanwings-crash,train,0.3,7,17,0.14285714285714285,0.8571428571428571,0.0,0.0,0.8235294117647058,0.17647058823529413,neutral,neutral,"[0.0,0.1)",7.0,8.0,7.0,6.0,1.1428571939468384,2.0,3.5,0.75,423.0,0.8571428571428571
580333909008871424,germanwings-crash,train,0.3,1,3,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,negative,neutral,"[0.3,0.6)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580339547269144576,germanwings-crash,train,0.3,4,10,0.0,1.0,0.0,0.3,0.7,0.0,neutral,neutral,"[0.3,0.6)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,171.0,1.0
580339825649291264,germanwings-crash,train,0.3,3,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.0,negative,neutral,"[0.1,0.3)",3.0,4.0,3.0,2.0,1.3333333730697632,2.0,1.5,0.5,119.0,0.6666666666666666
580340476949086208,germanwings-crash,train,0.3,5,14,0.0,1.0,0.0,0.14285714285714285,0.7857142857142857,0.07142857142857142,neutral,neutral,"[0.1,0.3)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,283.0,1.0
580348081100734464,germanwings-crash,train,0.3,6,17,0.0,1.0,0.0,0.0,0.8235294117647058,0.17647058823529413,neutral,neutral,"[0.0,0.1)",6.0,7.0,6.0,4.0,1.3333333730697632,2.0,3.0,0.7142857313156128,652.0,0.6666666666666666
580360165540642816,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580371845997682688,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
580882341880446977,germanwings-crash,train,0.3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
581047170637381632,germanwings-crash,train,0.3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
581063377226637312,germanwings-crash,train,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
581293286268129280,germanwings-crash,train,0.3,6,14,0.0,0.8333333333333334,0.16666666666666666,0.21428571428571427,0.6428571428571429,0.14285714285714285,neutral,neutral,"[0.1,0.3)",6.0,7.0,6.0,4.0,1.5,3.0,2.0,0.5714285969734192,1170.0,0.6666666666666666
581386094337474560,germanwings-crash,train,0.3,3,8,0.0,1.0,0.0,0.25,0.625,0.125,neutral,neutral,"[0.1,0.3)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,640.0,1.0
581473088249958400,germanwings-crash,train,0.3,2,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,60.0,1.0
524922729485848576,ottawashooting,val,0.3,10,26,0.0,0.8,0.2,0.038461538461538464,0.7692307692307693,0.19230769230769232,neutral,neutral,"[0.0,0.1)",10.0,11.0,10.0,7.0,1.2999999523162842,2.0,2.5,0.6363636255264282,3633.0,0.7
524923462398513152,ottawashooting,val,0.3,3,10,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6,positive,positive,"[0.0,0.1)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,489.0,1.0
524923676484177920,ottawashooting,val,0.3,3,7,0.0,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,neutral,negative,"[0.6,1.0]",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,150.0,1.0
524924619812511746,ottawashooting,val,0.3,2,7,0.5,0.5,0.0,0.0,0.8571428571428571,0.14285714285714285,negative,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,37.0,1.0
524925050739490816,ottawashooting,val,0.3,3,8,0.0,1.0,0.0,0.0,0.625,0.375,neutral,neutral,"[0.0,0.1)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,104.0,1.0
524925215235911680,ottawashooting,val,0.3,5,13,0.0,1.0,0.0,0.0,0.9230769230769231,0.07692307692307693,neutral,neutral,"[0.0,0.1)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,155.0,1.0
524925730053181440,ottawashooting,val,0.3,5,13,0.2,0.6,0.2,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,152.0,1.0
524925987239120897,ottawashooting,val,0.3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524926235030589440,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524926472432410625,ottawashooting,val,0.3,1,2,1.0,0.0,0.0,0.0,1.0,0.0,negative,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524927281048080385,ottawashooting,val,0.3,12,30,0.0,0.5833333333333334,0.4166666666666667,0.1,0.7666666666666667,0.13333333333333333,neutral,neutral,"[0.1,0.3)",12.0,13.0,12.0,12.0,1.0,1.0,12.0,0.9230769276618958,2176.0,0.9166666666666666
524929497205055488,ottawashooting,val,0.3,3,9,0.0,1.0,0.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,neutral,neutral,"[0.1,0.3)",3.0,4.0,3.0,1.0,1.6666666269302368,2.0,1.5,0.5,195.0,0.3333333333333333
524931324763992064,ottawashooting,val,0.3,2,5,0.5,0.5,0.0,0.2,0.4,0.4,negative,neutral,"[0.1,0.3)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,194.0,1.0
524932056560963584,ottawashooting,val,0.3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524932935137628160,ottawashooting,val,0.3,10,25,0.1,0.9,0.0,0.04,0.84,0.12,neutral,neutral,"[0.0,0.1)",10.0,11.0,10.0,8.0,1.2999999523162842,3.0,3.3333332538604736,0.7272727489471436,845.0,0.8
524935485370929152,ottawashooting,val,0.3,5,14,0.0,1.0,0.0,0.07142857142857142,0.7857142857142857,0.14285714285714285,neutral,neutral,"[0.0,0.1)",5.0,6.0,5.0,3.0,1.600000023841858,3.0,1.6666666269302368,0.5,121.0,0.6
524936872666353664,ottawashooting,val,0.3,8,21,0.125,0.875,0.0,0.14285714285714285,0.6666666666666666,0.19047619047619047,neutral,neutral,"[0.1,0.3)",8.0,9.0,8.0,8.0,1.0,1.0,8.0,0.8888888955116272,92.0,1.0
524937542131793920,ottawashooting,val,0.3,1,5,0.0,0.0,1.0,0.0,0.8,0.2,positive,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524940659778920448,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.0,0.8,0.2,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524941132237910016,ottawashooting,val,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524942470472548352,ottawashooting,val,0.3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524943490887991296,ottawashooting,val,0.3,2,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,8.0,1.0
524944399890124801,ottawashooting,val,0.3,6,16,0.5,0.5,0.0,0.3125,0.625,0.0625,negative,neutral,"[0.3,0.6)",6.0,7.0,6.0,6.0,1.0,1.0,6.0,0.8571428656578064,420.0,1.0
524947416869388288,ottawashooting,val,0.3,1,2,0.0,1.0,0.0,0.0,0.5,0.5,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524947674164760577,ottawashooting,val,0.3,6,14,0.16666666666666666,0.8333333333333334,0.0,0.14285714285714285,0.7857142857142857,0.07142857142857142,neutral,neutral,"[0.1,0.3)",6.0,7.0,6.0,6.0,1.0,1.0,6.0,0.8571428656578064,1378.0,1.0
524947867975561216,ottawashooting,val,0.3,5,12,0.2,0.6,0.2,0.08333333333333333,0.75,0.16666666666666666,neutral,neutral,"[0.0,0.1)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,208.0,1.0
524948866773184512,ottawashooting,val,0.3,1,2,0.0,1.0,0.0,0.5,0.5,0.0,neutral,negative,"[0.3,0.6)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524949443607412737,ottawashooting,val,0.3,1,3,1.0,0.0,0.0,0.0,1.0,0.0,negative,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524952883343925249,ottawashooting,val,0.3,6,15,0.0,0.8333333333333334,0.16666666666666666,0.26666666666666666,0.6666666666666666,0.06666666666666667,neutral,neutral,"[0.1,0.3)",6.0,7.0,6.0,6.0,1.0,1.0,6.0,0.8571428656578064,300.0,1.0
524956129017995264,ottawashooting,val,0.3,9,24,0.1111111111111111,0.8888888888888888,0.0,0.08333333333333333,0.8333333333333334,0.08333333333333333,neutral,neutral,"[0.0,0.1)",9.0,10.0,9.0,9.0,1.0,1.0,9.0,0.8999999761581421,217.0,1.0
524959809402331137,ottawashooting,val,0.3,5,14,0.4,0.6,0.0,0.21428571428571427,0.7857142857142857,0.0,neutral,neutral,"[0.1,0.3)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,37.0,1.0
524962142563610625,ottawashooting,val,0.3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524964948683005952,ottawashooting,val,0.3,13,32,0.0,0.9230769230769231,0.07692307692307693,0.0625,0.8125,0.125,neutral,neutral,"[0.0,0.1)",13.0,14.0,13.0,3.0,2.153846263885498,3.0,2.1666667461395264,0.5714285969734192,1401.0,0.23076923076923078
524965775036387329,ottawashooting,val,0.3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,positive,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524966904885428226,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.0,0.8,0.2,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524969201102901248,ottawashooting,val,0.3,5,12,0.0,1.0,0.0,0.0,0.8333333333333334,0.16666666666666666,neutral,neutral,"[0.0,0.1)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,235.0,1.0
524970851675176960,ottawashooting,val,0.3,2,7,1.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,negative,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,151.0,1.0
524972443308683264,ottawashooting,val,0.3,3,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,neutral,neutral,"[0.0,0.1)",3.0,4.0,3.0,2.0,1.3333333730697632,2.0,1.5,0.5,157.0,0.6666666666666666
524975705206304769,ottawashooting,val,0.3,6,17,0.0,1.0,0.0,0.058823529411764705,0.8235294117647058,0.11764705882352941,neutral,neutral,"[0.0,0.1)",6.0,7.0,6.0,5.0,1.1666666269302368,2.0,3.0,0.7142857313156128,62.0,0.8333333333333334
524980744658382848,ottawashooting,val,0.3,2,7,0.0,1.0,0.0,0.0,0.7142857142857143,0.2857142857142857,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,70.0,1.0
524981436252950528,ottawashooting,val,0.3,2,5,0.0,1.0,0.0,0.2,0.8,0.0,neutral,neutral,"[0.1,0.3)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,30.0,1.0
524983581983375360,ottawashooting,val,0.3,5,13,0.0,0.8,0.2,0.15384615384615385,0.5384615384615384,0.3076923076923077,neutral,neutral,"[0.1,0.3)",5.0,6.0,5.0,5.0,1.0,1.0,5.0,0.8333333134651184,20.0,1.0
524990163446140928,ottawashooting,val,0.3,1,4,0.0,0.0,1.0,0.0,1.0,0.0,positive,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524991576163250176,ottawashooting,val,0.3,2,7,0.5,0.5,0.0,0.14285714285714285,0.8571428571428571,0.0,negative,neutral,"[0.1,0.3)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,31.0,1.0
524993533212897281,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.6,0.2,0.2,neutral,negative,"[0.6,1.0]",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
524995771587108864,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
525003468659228672,ottawashooting,val,0.3,7,18,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.6666666666666666,0.1111111111111111,negative,neutral,"[0.1,0.3)",7.0,8.0,7.0,6.0,1.1428571939468384,2.0,3.5,0.75,281.0,0.5714285714285714
525019752507658240,ottawashooting,val,0.3,10,24,0.1,0.9,0.0,0.041666666666666664,0.9166666666666666,0.041666666666666664,neutral,neutral,"[0.0,0.1)",10.0,11.0,10.0,5.0,1.600000023841858,3.0,1.6666666269302368,0.4545454680919647,196.0,0.5
525023025792835585,ottawashooting,val,0.3,3,8,0.0,1.0,0.0,0.125,0.875,0.0,neutral,neutral,"[0.1,0.3)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,311.0,1.0
525025279803424768,ottawashooting,val,0.3,2,6,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,32.0,1.0
525025463648137216,ottawashooting,val,0.3,3,7,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,113.0,1.0
525028734991343617,ottawashooting,val,0.3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
525032872647065600,ottawashooting,val,0.3,4,11,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,222.0,1.0
525049639016615937,ottawashooting,val,0.3,1,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
525056576038518785,ottawashooting,val,0.3,6,17,0.16666666666666666,0.5,0.3333333333333333,0.23529411764705882,0.7647058823529411,0.0,neutral,neutral,"[0.1,0.3)",6.0,7.0,6.0,6.0,1.0,1.0,6.0,0.8571428656578064,130.0,1.0
525058976376193024,ottawashooting,val,0.3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
525060425184858112,ottawashooting,val,0.3,6,15,0.0,1.0,0.0,0.06666666666666667,0.7333333333333333,0.2,neutral,neutral,"[0.0,0.1)",6.0,7.0,6.0,6.0,1.0,1.0,6.0,0.8571428656578064,4.0,1.0
525068915068923904,ottawashooting,val,0.3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529540733020405760,prince-toronto,test,0.3,4,10,0.0,1.0,0.0,0.0,0.9,0.1,neutral,neutral,"[0.0,0.1)",4.0,5.0,4.0,1.0,2.5,4.0,1.0,0.20000000298023224,1422.0,0.25
529653029747064832,prince-toronto,test,0.3,1,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529654186791944192,prince-toronto,test,0.3,3,7,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,198.0,1.0
529660296080916480,prince-toronto,test,0.3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529687410611728384,prince-toronto,test,0.3,1,4,0.0,0.0,1.0,0.0,1.0,0.0,positive,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529689679411810304,prince-toronto,test,0.3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529695367680761856,prince-toronto,test,0.3,2,6,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.5,neutral,positive,"[0.1,0.3)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,29.0,1.0
529695483661664257,prince-toronto,test,0.3,3,7,0.0,0.6666666666666666,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,neutral,positive,"[0.0,0.1)",3.0,4.0,3.0,2.0,1.3333333730697632,2.0,1.5,0.5,1043.0,0.3333333333333333
529713467184676864,prince-toronto,test,0.3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529716453792956416,prince-toronto,test,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
529720273285566464,prince-toronto,test,0.3,6,14,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",6.0,7.0,6.0,4.0,1.3333333730697632,2.0,2.0,0.5714285969734192,235.0,0.6666666666666666
529739968470867968,prince-toronto,test,0.3,3,8,0.0,1.0,0.0,0.0,0.75,0.25,neutral,neutral,"[0.0,0.1)",3.0,4.0,3.0,3.0,1.0,1.0,3.0,0.75,165.0,1.0
576276947648405505,putinmissing,test,0.3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
576319832800555008,putinmissing,test,0.3,4,11,0.0,0.5,0.5,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,146.0,1.0
576323086888361984,putinmissing,test,0.3,1,5,0.0,1.0,0.0,0.0,0.8,0.2,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
576513463738109954,putinmissing,test,0.3,2,5,0.0,1.0,0.0,0.0,0.8,0.2,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,208.0,1.0
576755174531862529,putinmissing,test,0.3,1,4,0.0,1.0,0.0,0.25,0.75,0.0,neutral,neutral,"[0.1,0.3)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
576796432730071040,putinmissing,test,0.3,4,10,0.0,1.0,0.0,0.1,0.9,0.0,neutral,neutral,"[0.1,0.3)",4.0,5.0,4.0,1.0,2.0,3.0,1.3333333730697632,0.4000000059604645,533.0,0.25
576812998418939904,putinmissing,test,0.3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
576829262927413248,putinmissing,test,0.3,2,5,0.0,1.0,0.0,0.0,1.0,0.0,neutral,neutral,"[0.0,0.1)",2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.6666666865348816,88.0,1.0
577258317942149120,putinmissing,test,0.3,1,4,1.0,0.0,0.0,0.0,1.0,0.0,negative,neutral,"[0.0,0.1)",1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0
544268732046913536,sydneysiege,test,0.3,2,6,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,neutral,neutral,"[0.1,0.3)",2.0,3.0,2.0,1.0,1.5,2.0,1.0,0.3333333432674408,287.0,0.5
544269749405097984,sydneysiege,test,0.3,4,11,0.25,0.75,0.0,0.0,0.9090909090909091,0.09090909090909091,neutral,neutral,"[0.0,0.1)",4.0,5.0,4.0,4.0,1.0,1.0,4.0,0.800000011920929,529.0,1.0
